Indice,Probabilidad,Resultado
2658,0.36492717,No exoplaneta
2659,0.91168094,Exoplaneta
2660,0.89054763,Exoplaneta
2661,0.91380286,Exoplaneta
2662,0.5175235,Exoplaneta
2663,0.8531698,Exoplaneta
2664,0.9166064,Exoplaneta
2665,0.71009475,Exoplaneta
2666,0.8736599,Exoplaneta
2667,0.9129912,Exoplaneta
2668,0.24419704,No exoplaneta
2669,0.10513913,No exoplaneta
2670,0.9657287,Exoplaneta
2671,0.9634509,Exoplaneta
2672,0.9407493,Exoplaneta
2673,0.898365,Exoplaneta
2674,0.93146026,Exoplaneta
2675,0.84875,Exoplaneta
2676,0.9017001,Exoplaneta
2677,0.14129592,No exoplaneta
2678,0.9071796,Exoplaneta
2679,0.48031044,No exoplaneta
2680,0.050305724,No exoplaneta
2681,0.6603371,Exoplaneta
2682,0.8911465,Exoplaneta
2683,0.9653067,Exoplaneta
2684,0.6287305,Exoplaneta
2685,0.942094,Exoplaneta
2686,0.5686058,Exoplaneta
2687,0.5997082,Exoplaneta
2688,0.86703527,Exoplaneta
2689,0.910232,Exoplaneta
2690,0.92810076,Exoplaneta
2691,0.87170434,Exoplaneta
2692,0.88452214,Exoplaneta
2693,0.71718335,Exoplaneta
2694,0.92503226,Exoplaneta
2695,0.8837526,Exoplaneta
2696,0.8729068,Exoplaneta
2697,0.9455711,Exoplaneta
2698,0.92690206,Exoplaneta
2699,0.8100659,Exoplaneta
2700,0.8608034,Exoplaneta
2701,0.8219886,Exoplaneta
2702,0.9030125,Exoplaneta
2703,0.8651863,Exoplaneta
2704,0.28108817,No exoplaneta
2705,0.6338783,Exoplaneta
2706,0.9323702,Exoplaneta
2707,0.92471445,Exoplaneta
2708,0.9179961,Exoplaneta
2709,0.3106803,No exoplaneta
2710,0.7239006,Exoplaneta
2711,0.88080466,Exoplaneta
2712,0.9264788,Exoplaneta
2713,0.971076,Exoplaneta
2714,0.9717658,Exoplaneta
2715,0.95882493,Exoplaneta
2716,0.93381107,Exoplaneta
2717,0.8565042,Exoplaneta
2718,0.93538475,Exoplaneta
2719,0.89837223,Exoplaneta
2720,0.74514455,Exoplaneta
2721,0.07241968,No exoplaneta
2722,0.47871763,No exoplaneta
2723,0.91053593,Exoplaneta
2724,0.5012689,Exoplaneta
2725,0.8099724,Exoplaneta
2726,0.76402396,Exoplaneta
2727,0.6518416,Exoplaneta
2728,0.9138777,Exoplaneta
2729,0.90999514,Exoplaneta
2730,0.5864594,Exoplaneta
2731,0.56239665,Exoplaneta
2732,0.3508235,No exoplaneta
2733,0.15582848,No exoplaneta
2734,0.9501942,Exoplaneta
2735,0.97202635,Exoplaneta
2736,0.9621201,Exoplaneta
2737,0.94035196,Exoplaneta
2738,0.9409117,Exoplaneta
2739,0.891017,Exoplaneta
2740,0.88323015,Exoplaneta
2741,0.91683745,Exoplaneta
2742,0.29614404,No exoplaneta
2743,0.876914,Exoplaneta
2744,0.7663986,Exoplaneta
2745,0.7188906,Exoplaneta
2746,0.63035417,Exoplaneta
2747,0.93384767,Exoplaneta
2748,0.8952241,Exoplaneta
2749,0.60421354,Exoplaneta
2750,0.74351674,Exoplaneta
2751,0.7695131,Exoplaneta
2752,0.6172885,Exoplaneta
2753,0.93462324,Exoplaneta
2754,0.8724859,Exoplaneta
2755,0.8419156,Exoplaneta
2756,0.88830906,Exoplaneta
2757,0.599833,Exoplaneta
2758,0.8700725,Exoplaneta
2759,0.70050913,Exoplaneta
2760,0.92877287,Exoplaneta
2761,0.9004632,Exoplaneta
2762,0.67935723,Exoplaneta
2763,0.74429715,Exoplaneta
2764,0.3686013,No exoplaneta
2765,0.77056247,Exoplaneta
2766,0.59199876,Exoplaneta
2767,0.6815192,Exoplaneta
2768,0.3733724,No exoplaneta
2769,0.7536923,Exoplaneta
2770,0.9299526,Exoplaneta
2771,0.68226707,Exoplaneta
2772,0.25817376,No exoplaneta
2773,0.8462979,Exoplaneta
2774,0.66331923,Exoplaneta
2775,0.6451523,Exoplaneta
2776,0.49798062,No exoplaneta
2777,0.3148271,No exoplaneta
2778,0.94907475,Exoplaneta
2779,0.1134162,No exoplaneta
2780,0.9279485,Exoplaneta
2781,0.66556776,Exoplaneta
2782,0.8163281,Exoplaneta
2783,0.9312299,Exoplaneta
2784,0.7790084,Exoplaneta
2785,0.40971565,No exoplaneta
2786,0.86765176,Exoplaneta
2787,0.9697696,Exoplaneta
2788,0.9513848,Exoplaneta
2789,0.33786055,No exoplaneta
2790,0.69287664,Exoplaneta
2791,0.8740431,Exoplaneta
2792,0.6168422,Exoplaneta
2793,0.9121164,Exoplaneta
2794,0.8665269,Exoplaneta
2795,0.8760196,Exoplaneta
2796,0.6849167,Exoplaneta
2797,0.8658773,Exoplaneta
2798,0.11348891,No exoplaneta
2799,0.8468072,Exoplaneta
2800,0.49677014,No exoplaneta
2801,0.91817546,Exoplaneta
2802,0.8886552,Exoplaneta
2803,0.7968669,Exoplaneta
2804,0.9254998,Exoplaneta
2805,0.6002767,Exoplaneta
2806,0.8980111,Exoplaneta
2807,0.9664052,Exoplaneta
2808,0.9109969,Exoplaneta
2809,0.6819418,Exoplaneta
2810,0.6296309,Exoplaneta
2811,0.49971867,No exoplaneta
2812,0.74934745,Exoplaneta
2813,0.68665177,Exoplaneta
2814,0.72527117,Exoplaneta
2815,0.8459135,Exoplaneta
2816,0.41333994,No exoplaneta
2817,0.7492443,Exoplaneta
2818,0.79292077,Exoplaneta
2819,0.9376835,Exoplaneta
2820,0.35466263,No exoplaneta
2821,0.91654503,Exoplaneta
2822,0.83791435,Exoplaneta
2823,0.92281884,Exoplaneta
2824,0.850405,Exoplaneta
2825,0.08093362,No exoplaneta
2826,0.91774976,Exoplaneta
2827,0.22892308,No exoplaneta
2828,0.055292737,No exoplaneta
2829,0.73810446,Exoplaneta
2830,0.48839602,No exoplaneta
2831,0.85044366,Exoplaneta
2832,0.7840368,Exoplaneta
2833,0.87534565,Exoplaneta
2834,0.57779723,Exoplaneta
2835,0.6150782,Exoplaneta
2836,0.7299712,Exoplaneta
2837,0.8344921,Exoplaneta
2838,0.48876065,No exoplaneta
2839,0.28124923,No exoplaneta
2840,0.9472455,Exoplaneta
2841,0.80848545,Exoplaneta
2842,0.7441815,Exoplaneta
2843,0.82077616,Exoplaneta
2844,0.6773129,Exoplaneta
2845,0.93839896,Exoplaneta
2846,0.82144576,Exoplaneta
2847,0.7687193,Exoplaneta
2848,0.8690303,Exoplaneta
2849,0.4398643,No exoplaneta
2850,0.47022015,No exoplaneta
2851,0.91373926,Exoplaneta
2852,0.94974923,Exoplaneta
2853,0.5690484,Exoplaneta
2854,0.44893417,No exoplaneta
2855,0.7756586,Exoplaneta
2856,0.475023,No exoplaneta
2857,0.3017684,No exoplaneta
2858,0.6827992,Exoplaneta
2859,0.90020174,Exoplaneta
2860,0.8588385,Exoplaneta
2861,0.9302526,Exoplaneta
2862,0.44809282,No exoplaneta
2863,0.9728001,Exoplaneta
2864,0.95954347,Exoplaneta
2865,0.79147667,Exoplaneta
2866,0.89641064,Exoplaneta
2867,0.27890998,No exoplaneta
2868,0.76081073,Exoplaneta
2869,0.91481245,Exoplaneta
2870,0.91798466,Exoplaneta
2871,0.778033,Exoplaneta
2872,0.7660298,Exoplaneta
2873,0.9385892,Exoplaneta
2874,0.8065553,Exoplaneta
2875,0.7370402,Exoplaneta
2876,0.4542248,No exoplaneta
2877,0.55114746,Exoplaneta
2878,0.9399524,Exoplaneta
2879,0.88242155,Exoplaneta
2880,0.68346035,Exoplaneta
2881,0.7518275,Exoplaneta
2882,0.68762785,Exoplaneta
2883,0.9638098,Exoplaneta
2884,0.95699906,Exoplaneta
2885,0.9323687,Exoplaneta
2886,0.914879,Exoplaneta
2887,0.45998523,No exoplaneta
2888,0.95382017,Exoplaneta
2889,0.52525467,Exoplaneta
2890,0.8298214,Exoplaneta
2891,0.51887304,Exoplaneta
2892,0.69130343,Exoplaneta
2893,0.9193137,Exoplaneta
2894,0.5319045,Exoplaneta
2895,0.46004495,No exoplaneta
2896,0.51373273,Exoplaneta
2897,0.72994083,Exoplaneta
2898,0.9107275,Exoplaneta
2899,0.6616275,Exoplaneta
2900,0.93349236,Exoplaneta
2901,0.83615535,Exoplaneta
2902,0.9137186,Exoplaneta
2903,0.75174105,Exoplaneta
2904,0.95712703,Exoplaneta
2905,0.9685468,Exoplaneta
2906,0.97031206,Exoplaneta
2907,0.8377164,Exoplaneta
2908,0.29990438,No exoplaneta
2909,0.3285696,No exoplaneta
2910,0.7886341,Exoplaneta
2911,0.3646829,No exoplaneta
2912,0.75364834,Exoplaneta
2913,0.7535609,Exoplaneta
2914,0.113827944,No exoplaneta
2915,0.9419653,Exoplaneta
2916,0.6640725,Exoplaneta
2917,0.85582477,Exoplaneta
2918,0.5643134,Exoplaneta
2919,0.645123,Exoplaneta
2920,0.9392079,Exoplaneta
2921,0.95486504,Exoplaneta
2922,0.77875304,Exoplaneta
2923,0.2987628,No exoplaneta
2924,0.93861187,Exoplaneta
2925,0.45028356,No exoplaneta
2926,0.9671001,Exoplaneta
2927,0.95647335,Exoplaneta
2928,0.1241826,No exoplaneta
2929,0.9605127,Exoplaneta
2930,0.7399067,Exoplaneta
2931,0.7449728,Exoplaneta
2932,0.67025536,Exoplaneta
2933,0.88611585,Exoplaneta
2934,0.92829114,Exoplaneta
2935,0.9264324,Exoplaneta
2936,0.81350017,Exoplaneta
2937,0.6242736,Exoplaneta
2938,0.8433347,Exoplaneta
2939,0.6860327,Exoplaneta
2940,0.67762595,Exoplaneta
2941,0.6369503,Exoplaneta
2942,0.7790917,Exoplaneta
2943,0.36982244,No exoplaneta
2944,0.9397322,Exoplaneta
2945,0.94184834,Exoplaneta
2946,0.94040847,Exoplaneta
2947,0.95359063,Exoplaneta
2948,0.788402,Exoplaneta
2949,0.9117587,Exoplaneta
2950,0.8665451,Exoplaneta
2951,0.660125,Exoplaneta
2952,0.9381478,Exoplaneta
2953,0.8328045,Exoplaneta
2954,0.86760974,Exoplaneta
2955,0.48059455,No exoplaneta
2956,0.71289784,Exoplaneta
2957,0.6458847,Exoplaneta
2958,0.5879013,Exoplaneta
2959,0.7599634,Exoplaneta
2960,0.20593743,No exoplaneta
2961,0.92059773,Exoplaneta
2962,0.7181715,Exoplaneta
2963,0.47010022,No exoplaneta
2964,0.533208,Exoplaneta
2965,0.9428443,Exoplaneta
2966,0.30968285,No exoplaneta
2967,0.9507708,Exoplaneta
2968,0.90828794,Exoplaneta
2969,0.9668629,Exoplaneta
2970,0.9628004,Exoplaneta
2971,0.8637504,Exoplaneta
2972,0.56638515,Exoplaneta
2973,0.8058959,Exoplaneta
2974,0.95813173,Exoplaneta
2975,0.9465094,Exoplaneta
2976,0.88620275,Exoplaneta
2977,0.71800345,Exoplaneta
2978,0.36641732,No exoplaneta
2979,0.8312437,Exoplaneta
2980,0.9063869,Exoplaneta
2981,0.9401157,Exoplaneta
2982,0.6161442,Exoplaneta
2983,0.96147037,Exoplaneta
2984,0.7050383,Exoplaneta
2985,0.41568133,No exoplaneta
2986,0.9060032,Exoplaneta
2987,0.8595681,Exoplaneta
2988,0.85220104,Exoplaneta
2989,0.4307557,No exoplaneta
2990,0.68438214,Exoplaneta
2991,0.9698299,Exoplaneta
2992,0.7760942,Exoplaneta
2993,0.81424916,Exoplaneta
2994,0.94205976,Exoplaneta
2995,0.9081119,Exoplaneta
2996,0.2321971,No exoplaneta
2997,0.9649927,Exoplaneta
2998,0.5318447,Exoplaneta
2999,0.78817457,Exoplaneta
3000,0.87168235,Exoplaneta
3001,0.8621665,Exoplaneta
3002,0.755365,Exoplaneta
3003,0.6833976,Exoplaneta
3004,0.68042874,Exoplaneta
3005,0.7364202,Exoplaneta
3006,0.4893338,No exoplaneta
3007,0.95732015,Exoplaneta
3008,0.62633675,Exoplaneta
3009,0.89873236,Exoplaneta
3010,0.95839465,Exoplaneta
3011,0.95709133,Exoplaneta
3012,0.7391921,Exoplaneta
3013,0.8208892,Exoplaneta
3014,0.8048577,Exoplaneta
3015,0.8286537,Exoplaneta
3016,0.6913053,Exoplaneta
3017,0.9500061,Exoplaneta
3018,0.6474623,Exoplaneta
3019,0.6913023,Exoplaneta
3020,0.31126815,No exoplaneta
3021,0.7010694,Exoplaneta
3022,0.9329528,Exoplaneta
3023,0.9641606,Exoplaneta
3024,0.7910223,Exoplaneta
3025,0.84633493,Exoplaneta
3026,0.83213365,Exoplaneta
3027,0.786398,Exoplaneta
3028,0.8721521,Exoplaneta
3029,0.96686625,Exoplaneta
3030,0.96352524,Exoplaneta
3031,0.93487364,Exoplaneta
3032,0.16477269,No exoplaneta
3033,0.7219457,Exoplaneta
3034,0.88824856,Exoplaneta
3035,0.23836297,No exoplaneta
3036,0.17849593,No exoplaneta
3037,0.81823236,Exoplaneta
3038,0.8927546,Exoplaneta
3039,0.95397395,Exoplaneta
3040,0.9490349,Exoplaneta
3041,0.9573633,Exoplaneta
3042,0.59994805,Exoplaneta
3043,0.772042,Exoplaneta
3044,0.56972617,Exoplaneta
3045,0.93453556,Exoplaneta
3046,0.7081975,Exoplaneta
3047,0.9647392,Exoplaneta
3048,0.94109166,Exoplaneta
3049,0.9659462,Exoplaneta
3050,0.7339892,Exoplaneta
3051,0.9596868,Exoplaneta
3052,0.7344446,Exoplaneta
3053,0.8934758,Exoplaneta
3054,0.96460617,Exoplaneta
3055,0.90734965,Exoplaneta
3056,0.7261336,Exoplaneta
3057,0.87726647,Exoplaneta
3058,0.9503957,Exoplaneta
3059,0.9264948,Exoplaneta
3060,0.7082214,Exoplaneta
3061,0.95104903,Exoplaneta
3062,0.092268884,No exoplaneta
3063,0.8420238,Exoplaneta
3064,0.7947477,Exoplaneta
3065,0.79441655,Exoplaneta
3066,0.8521799,Exoplaneta
3067,0.9290608,Exoplaneta
3068,0.65271485,Exoplaneta
3069,0.65382063,Exoplaneta
3070,0.8949539,Exoplaneta
3071,0.9438386,Exoplaneta
3072,0.95336425,Exoplaneta
3073,0.9543576,Exoplaneta
3074,0.9503041,Exoplaneta
3075,0.75723577,Exoplaneta
3076,0.89734995,Exoplaneta
3077,0.7811024,Exoplaneta
3078,0.95309734,Exoplaneta
3079,0.40893024,No exoplaneta
3080,0.87198144,Exoplaneta
3081,0.52851075,Exoplaneta
3082,0.68736255,Exoplaneta
3083,0.48492166,No exoplaneta
3084,0.96612227,Exoplaneta
3085,0.7566627,Exoplaneta
3086,0.9619508,Exoplaneta
3087,0.84125745,Exoplaneta
3088,0.8232665,Exoplaneta
3089,0.73463094,Exoplaneta
3090,0.8973232,Exoplaneta
3091,0.073503956,No exoplaneta
3092,0.9320427,Exoplaneta
3093,0.6678846,Exoplaneta
3094,0.63674843,Exoplaneta
3095,0.7762366,Exoplaneta
3096,0.8717502,Exoplaneta
3097,0.9740481,Exoplaneta
3098,0.842616,Exoplaneta
3099,0.9367668,Exoplaneta
3100,0.93650526,Exoplaneta
3101,0.29751027,No exoplaneta
3102,0.5783507,Exoplaneta
3103,0.5835118,Exoplaneta
3104,0.7232127,Exoplaneta
3105,0.95844185,Exoplaneta
3106,0.8726254,Exoplaneta
3107,0.9690626,Exoplaneta
3108,0.95941776,Exoplaneta
3109,0.19912829,No exoplaneta
3110,0.9594134,Exoplaneta
3111,0.2922974,No exoplaneta
3112,0.9340567,Exoplaneta
3113,0.08537485,No exoplaneta
3114,0.8789725,Exoplaneta
3115,0.9416226,Exoplaneta
3116,0.9482562,Exoplaneta
3117,0.6011594,Exoplaneta
3118,0.7393107,Exoplaneta
3119,0.90918005,Exoplaneta
3120,0.8688998,Exoplaneta
3121,0.86705446,Exoplaneta
3122,0.7570663,Exoplaneta
3123,0.9389637,Exoplaneta
3124,0.96503776,Exoplaneta
3125,0.9205538,Exoplaneta
3126,0.89410514,Exoplaneta
3127,0.97215533,Exoplaneta
3128,0.9679809,Exoplaneta
3129,0.108011864,No exoplaneta
3130,0.7533323,Exoplaneta
3131,0.7897137,Exoplaneta
3132,0.8173659,Exoplaneta
3133,0.94163626,Exoplaneta
3134,0.9617653,Exoplaneta
3135,0.93342185,Exoplaneta
3136,0.9551203,Exoplaneta
3137,0.9531105,Exoplaneta
3138,0.7611942,Exoplaneta
3139,0.582768,Exoplaneta
3140,0.7599321,Exoplaneta
3141,0.8062109,Exoplaneta
3142,0.90647703,Exoplaneta
3143,0.6413826,Exoplaneta
3144,0.3844948,No exoplaneta
3145,0.78467244,Exoplaneta
3146,0.7540822,Exoplaneta
3147,0.6474933,Exoplaneta
3148,0.92914724,Exoplaneta
3149,0.8787857,Exoplaneta
3150,0.4054362,No exoplaneta
3151,0.912506,Exoplaneta
3152,0.85344315,Exoplaneta
3153,0.9541284,Exoplaneta
3154,0.41523755,No exoplaneta
3155,0.90358824,Exoplaneta
3156,0.9668046,Exoplaneta
3157,0.9652985,Exoplaneta
3158,0.9606514,Exoplaneta
3159,0.9600408,Exoplaneta
3160,0.80538476,Exoplaneta
3161,0.96781206,Exoplaneta
3162,0.9521837,Exoplaneta
3163,0.94247085,Exoplaneta
3164,0.56349975,Exoplaneta
3165,0.72061807,Exoplaneta
3166,0.7904019,Exoplaneta
3167,0.92687154,Exoplaneta
3168,0.945253,Exoplaneta
3169,0.92237526,Exoplaneta
3170,0.88336474,Exoplaneta
3171,0.94087666,Exoplaneta
3172,0.6321705,Exoplaneta
3173,0.9532266,Exoplaneta
3174,0.9539281,Exoplaneta
3175,0.56436557,Exoplaneta
3176,0.9599604,Exoplaneta
3177,0.95421225,Exoplaneta
3178,0.8990624,Exoplaneta
3179,0.91149384,Exoplaneta
3180,0.80250907,Exoplaneta
3181,0.96078116,Exoplaneta
3182,0.96694195,Exoplaneta
3183,0.35995793,No exoplaneta
3184,0.9593265,Exoplaneta
3185,0.95212555,Exoplaneta
3186,0.79900897,Exoplaneta
3187,0.9514161,Exoplaneta
3188,0.15680888,No exoplaneta
3189,0.667074,Exoplaneta
3190,0.60274506,Exoplaneta
3191,0.426959,No exoplaneta
3192,0.39257374,No exoplaneta
3193,0.7856544,Exoplaneta
3194,0.872989,Exoplaneta
3195,0.08694785,No exoplaneta
3196,0.7627125,Exoplaneta
3197,0.66384065,Exoplaneta
3198,0.9155959,Exoplaneta
3199,0.67332137,Exoplaneta
3200,0.29735792,No exoplaneta
3201,0.043289423,No exoplaneta
3202,0.95434344,Exoplaneta
3203,0.966771,Exoplaneta
3204,0.0036145223,No exoplaneta
3205,0.9593052,Exoplaneta
3206,0.94774514,Exoplaneta
3207,0.96463346,Exoplaneta
3208,0.621491,Exoplaneta
3209,0.74351126,Exoplaneta
3210,0.42853144,No exoplaneta
3211,0.9528264,Exoplaneta
3212,0.92995334,Exoplaneta
3213,0.7387333,Exoplaneta
3214,0.9593247,Exoplaneta
3215,0.9545197,Exoplaneta
3216,0.49491617,No exoplaneta
3217,0.93803376,Exoplaneta
3218,0.8298383,Exoplaneta
3219,0.7802545,Exoplaneta
3220,0.88393366,Exoplaneta
3221,0.12485426,No exoplaneta
3222,0.5860671,Exoplaneta
3223,0.96641904,Exoplaneta
3224,0.94871336,Exoplaneta
3225,0.9621367,Exoplaneta
3226,0.944547,Exoplaneta
3227,0.44265214,No exoplaneta
3228,0.8573373,Exoplaneta
3229,0.8749944,Exoplaneta
3230,0.9314464,Exoplaneta
3231,0.95409703,Exoplaneta
3232,0.22161861,No exoplaneta
3233,0.9002522,Exoplaneta
3234,0.08983933,No exoplaneta
3235,0.86681813,Exoplaneta
3236,0.52637786,Exoplaneta
3237,0.89192045,Exoplaneta
3238,0.9671829,Exoplaneta
3239,0.94955057,Exoplaneta
3240,0.79822004,Exoplaneta
3241,0.96391267,Exoplaneta
3242,0.94211996,Exoplaneta
3243,0.4283618,No exoplaneta
3244,0.9609468,Exoplaneta
3245,0.76414233,Exoplaneta
3246,0.34556496,No exoplaneta
3247,0.8619052,Exoplaneta
3248,0.7758513,Exoplaneta
3249,0.6842914,Exoplaneta
3250,0.93650615,Exoplaneta
3251,0.95154244,Exoplaneta
3252,0.62427145,Exoplaneta
3253,0.9666704,Exoplaneta
3254,0.94358,Exoplaneta
3255,0.906107,Exoplaneta
3256,0.966005,Exoplaneta
3257,0.92977536,Exoplaneta
3258,0.4407033,No exoplaneta
3259,0.9314897,Exoplaneta
3260,0.80883914,Exoplaneta
3261,0.94477427,Exoplaneta
3262,0.6150325,Exoplaneta
3263,0.60142624,Exoplaneta
3264,0.5995072,Exoplaneta
3265,0.5423222,Exoplaneta
3266,0.06421173,No exoplaneta
3267,0.70736265,Exoplaneta
3268,0.9353981,Exoplaneta
3269,0.95797867,Exoplaneta
3270,0.85674924,Exoplaneta
3271,0.2516678,No exoplaneta
3272,0.7384881,Exoplaneta
3273,0.95076555,Exoplaneta
3274,0.78226554,Exoplaneta
3275,0.82729644,Exoplaneta
3276,0.6744872,Exoplaneta
3277,0.9338926,Exoplaneta
3278,0.94263214,Exoplaneta
3279,0.87914056,Exoplaneta
3280,0.78402084,Exoplaneta
3281,0.6816365,Exoplaneta
3282,0.62764215,Exoplaneta
3283,0.8343056,Exoplaneta
3284,0.6277957,Exoplaneta
3285,0.83162564,Exoplaneta
3286,0.8611451,Exoplaneta
3287,0.8512135,Exoplaneta
3288,0.7460793,Exoplaneta
3289,0.93946636,Exoplaneta
3290,0.8527908,Exoplaneta
3291,0.95211035,Exoplaneta
3292,0.90341794,Exoplaneta
3293,0.93617666,Exoplaneta
3294,0.92315835,Exoplaneta
3295,0.459735,No exoplaneta
3296,0.9250707,Exoplaneta
3297,0.7413875,Exoplaneta
3298,0.9128844,Exoplaneta
3299,0.6547641,Exoplaneta
3300,0.55996233,Exoplaneta
3301,0.79623604,Exoplaneta
3302,0.9473821,Exoplaneta
3303,0.733675,Exoplaneta
3304,0.74352425,Exoplaneta
3305,0.15244606,No exoplaneta
3306,0.35497147,No exoplaneta
3307,0.53398865,Exoplaneta
3308,0.88579863,Exoplaneta
3309,0.9558157,Exoplaneta
3310,0.9397831,Exoplaneta
3311,0.97271574,Exoplaneta
3312,0.9358628,Exoplaneta
3313,0.66263115,Exoplaneta
3314,0.7595888,Exoplaneta
3315,0.10655719,No exoplaneta
3316,0.7755749,Exoplaneta
3317,0.8571296,Exoplaneta
3318,0.85757506,Exoplaneta
3319,0.4029265,No exoplaneta
3320,0.5953488,Exoplaneta
3321,0.69284767,Exoplaneta
3322,0.9646764,Exoplaneta
3323,0.9309901,Exoplaneta
3324,0.7814502,Exoplaneta
3325,0.60227406,Exoplaneta
3326,0.73080355,Exoplaneta
3327,0.96425956,Exoplaneta
3328,0.9636896,Exoplaneta
3329,0.9593127,Exoplaneta
3330,0.9324765,Exoplaneta
3331,0.2300405,No exoplaneta
3332,0.7071392,Exoplaneta
3333,0.85386777,Exoplaneta
3334,0.9579234,Exoplaneta
3335,0.9590728,Exoplaneta
3336,0.9522384,Exoplaneta
3337,0.95717585,Exoplaneta
3338,0.46478602,No exoplaneta
3339,0.68169296,Exoplaneta
3340,0.91759795,Exoplaneta
3341,0.9547151,Exoplaneta
3342,0.9662049,Exoplaneta
3343,0.27676743,No exoplaneta
3344,0.8586911,Exoplaneta
3345,0.9176941,Exoplaneta
3346,0.93505734,Exoplaneta
3347,0.18112294,No exoplaneta
3348,0.8929821,Exoplaneta
3349,0.5315547,Exoplaneta
3350,0.77524924,Exoplaneta
3351,0.9583801,Exoplaneta
3352,0.78419304,Exoplaneta
3353,0.97124106,Exoplaneta
3354,0.9658509,Exoplaneta
3355,0.6767038,Exoplaneta
3356,0.83969796,Exoplaneta
3357,0.8081097,Exoplaneta
3358,0.95081306,Exoplaneta
3359,0.9129002,Exoplaneta
3360,0.96936136,Exoplaneta
3361,0.85943323,Exoplaneta
3362,0.9591203,Exoplaneta
3363,0.7642476,Exoplaneta
3364,0.65789884,Exoplaneta
3365,0.7111114,Exoplaneta
3366,0.9312526,Exoplaneta
3367,0.48912525,No exoplaneta
3368,0.8135462,Exoplaneta
3369,0.3844452,No exoplaneta
3370,0.97139156,Exoplaneta
3371,0.9715798,Exoplaneta
3372,0.9678151,Exoplaneta
3373,0.43653223,No exoplaneta
3374,0.29371542,No exoplaneta
3375,0.10069021,No exoplaneta
3376,0.68467176,Exoplaneta
3377,0.72896135,Exoplaneta
3378,0.5812222,Exoplaneta
3379,0.51608115,Exoplaneta
3380,0.9305811,Exoplaneta
3381,0.9443434,Exoplaneta
3382,0.93406206,Exoplaneta
3383,0.708156,Exoplaneta
3384,0.7208494,Exoplaneta
3385,0.04335706,No exoplaneta
3386,0.8153511,Exoplaneta
3387,0.8239355,Exoplaneta
3388,0.9284802,Exoplaneta
3389,0.7758572,Exoplaneta
3390,0.8318211,Exoplaneta
3391,0.24090204,No exoplaneta
3392,0.9132765,Exoplaneta
3393,0.8847077,Exoplaneta
3394,0.9268403,Exoplaneta
3395,0.8853042,Exoplaneta
3396,0.93354964,Exoplaneta
3397,0.9066412,Exoplaneta
3398,0.9261881,Exoplaneta
3399,0.16260095,No exoplaneta
3400,0.8257577,Exoplaneta
3401,0.96218115,Exoplaneta
3402,0.8960905,Exoplaneta
3403,0.55110395,Exoplaneta
3404,0.92085433,Exoplaneta
3405,0.6286354,Exoplaneta
3406,0.902378,Exoplaneta
3407,0.87919307,Exoplaneta
3408,0.91025925,Exoplaneta
3409,0.6512622,Exoplaneta
3410,0.95617145,Exoplaneta
3411,0.8846204,Exoplaneta
3412,0.86294585,Exoplaneta
3413,0.5839985,Exoplaneta
3414,0.6230356,Exoplaneta
3415,0.5411076,Exoplaneta
3416,0.6536313,Exoplaneta
3417,0.94036543,Exoplaneta
3418,0.9552217,Exoplaneta
3419,0.7558945,Exoplaneta
3420,0.95334363,Exoplaneta
3421,0.935401,Exoplaneta
3422,0.9034004,Exoplaneta
3423,0.9677415,Exoplaneta
3424,0.9272662,Exoplaneta
3425,0.88980085,Exoplaneta
3426,0.75380725,Exoplaneta
3427,0.85132176,Exoplaneta
3428,0.8826698,Exoplaneta
3429,0.9461853,Exoplaneta
3430,0.93817264,Exoplaneta
3431,0.9388765,Exoplaneta
3432,0.7492123,Exoplaneta
3433,0.7444556,Exoplaneta
3434,0.95237654,Exoplaneta
3435,0.67406243,Exoplaneta
3436,0.8769049,Exoplaneta
3437,0.97224325,Exoplaneta
3438,0.73562956,Exoplaneta
3439,0.7286047,Exoplaneta
3440,0.816794,Exoplaneta
3441,0.961132,Exoplaneta
3442,0.7749738,Exoplaneta
3443,0.807063,Exoplaneta
3444,0.91264534,Exoplaneta
3445,0.9608357,Exoplaneta
3446,0.6404375,Exoplaneta
3447,0.13249913,No exoplaneta
3448,0.9577196,Exoplaneta
3449,0.94924647,Exoplaneta
3450,0.8988892,Exoplaneta
3451,0.9541271,Exoplaneta
3452,0.93379945,Exoplaneta
3453,0.9001526,Exoplaneta
3454,0.7302912,Exoplaneta
3455,0.9206267,Exoplaneta
3456,0.18133861,No exoplaneta
3457,0.13380447,No exoplaneta
3458,0.95144033,Exoplaneta
3459,0.9542556,Exoplaneta
3460,0.948013,Exoplaneta
3461,0.94565344,Exoplaneta
3462,0.9538722,Exoplaneta
3463,0.86980176,Exoplaneta
3464,0.16244689,No exoplaneta
3465,0.9425266,Exoplaneta
3466,0.39928767,No exoplaneta
3467,0.83597887,Exoplaneta
3468,0.87121475,Exoplaneta
3469,0.9458921,Exoplaneta
3470,0.9623943,Exoplaneta
3471,0.9686498,Exoplaneta
3472,0.9674567,Exoplaneta
3473,0.7921902,Exoplaneta
3474,0.9622527,Exoplaneta
3475,0.9506889,Exoplaneta
3476,0.17175832,No exoplaneta
3477,0.8936553,Exoplaneta
3478,0.72993577,Exoplaneta
3479,0.8025435,Exoplaneta
3480,0.9407472,Exoplaneta
3481,0.9036557,Exoplaneta
